vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
drt898;14791.99;13773.72;1018.27;23388.08
drt415;83684.63;38629.55;45055.09;73954.01
drt657;40059.61;21208.15;18851.47;30225.44
drt899;23772.15;21586.11;2186.04;26538.73
drt416;0;0;0;0
drt658;22442.4;21786.13;656.27;41331.35
drt417;6320.49;5871.53;448.95;6197.66
drt659;5795.63;5228.75;566.88;5900.41
drt418;12341.95;11552.32;789.62;25872.68
drt419;4390.8;3672.7;718.09;3672.7
drt880;44623.11;9884.92;34738.19;15299.68
drt881;35750.66;33059.22;2691.44;58598.63
drt640;96013.05;14196.7;81816.35;15551.72
drt882;77090.93;32173.65;44917.28;37565.18
drt641;87509.39;19954.18;67555.21;26777.85
drt883;103029.81;39663.51;63366.3;45934.12
drt400;8668.84;7878.53;790.31;9955.8
drt642;53717.61;33866.22;19851.39;54529.27
drt884;16777.43;15845.43;932.01;19160.53
drt401;38583.24;29890.08;8693.16;40676.98
drt643;47383.98;46239.27;1144.71;103272.02
drt885;31808.27;29019.84;2788.43;49590.18
drt402;61144.97;22066.74;39078.24;39932.99
drt644;0;0;0;0
drt886;58945.28;25310.7;33634.58;28234.63
drt403;20707.27;6391.26;14316.01;6391.26
drt645;0;0;0;0
drt887;0;0;0;0
drt404;70663.17;46614.52;24048.65;54467.17
drt646;44564.97;36492.96;8072.01;73464.22
drt888;27747.54;23840.6;3906.94;38537.31
drt405;28795.11;26891.7;1903.41;57905.25
drt647;4329.56;3642.03;687.53;8727.3
drt889;2349.52;1664.08;685.44;1664.08
drt406;57814.65;33528.27;24286.38;50630.49
drt648;38136.73;34542.67;3594.06;77126.62
drt407;4118.43;3837.53;280.9;6373.51
drt649;12442.54;8918.44;3524.1;8918.44
drt408;0;0;0;0
drt409;6623.66;5555.26;1068.4;14673.55
drt1080;75310.08;38056.53;37253.55;58065.55
drt1082;17288.11;15996.82;1291.29;22669.04
drt1081;68591.19;35315.05;33276.14;55389.12
drt1073;29207.94;27245.33;1962.61;49632.72
drt1072;55547.31;47975.01;7572.3;65697.38
drt1075;0;0;0;0
drt1074;57094.31;38629.38;18464.93;42502.52
drt1077;0;0;0;0
drt1076;16949.85;16503.76;446.1;29012.1
drt1079;67115.8;45554.7;21561.1;62511.34
drt1078;17112.67;7694.02;9418.65;7694.02
drt1071;18063.3;13386.45;4676.85;13386.45
drt1070;24959.67;22840.65;2119.02;27156.89
drt1062;75322.4;67369.91;7952.49;134676.72
drt1061;81146.75;64524.01;16622.75;97682.13
drt1064;74729.72;41732.61;32997.11;57560.46
drt1063;10398.72;9406;992.72;9813.06
drt1066;55448.32;22528.6;32919.72;29925.17
drt1065;82846.11;52011.5;30834.61;77654.97
drt1068;51615.84;46994.63;4621.21;74332.64
drt1067;22214.89;17479.99;4734.9;36506.11
drt1069;63745.04;45825.72;17919.32;61498.79
drt1060;44443.35;29650.15;14793.21;36895.58
drt1051;9862.1;9330.56;531.54;13908.32
drt1050;7701.44;6478.92;1222.52;6478.92
drt1053;89239.74;76495.27;12744.47;109874.61
drt1052;26551.61;25589.6;962.01;48317.97
drt1055;40284.46;38720.97;1563.49;72422.95
drt1054;56201.54;52561.81;3639.73;101574.29
drt1057;75999.14;35839.16;40159.97;48588.86
drt1056;33121.57;31027.69;2093.89;69060.53
drt1059;12935.57;12175.13;760.45;15490.52
drt1058;10413.98;10391.74;22.24;17126.74
drt1040;61957.05;37316.11;24640.94;52295.89
drt1042;0;0;0;0
drt1041;47270.68;25473.93;21796.75;42550.74
drt1044;71252.45;54357.23;16895.22;115967.99
drt1043;31983.7;28812.12;3171.58;49005.52
drt1046;66685.39;29046.34;37639.04;33470.91
drt1045;3669.55;2502.87;1166.68;2502.87
drt1048;22479.69;19337.11;3142.58;31399.18
drt1047;59512.82;43558.8;15954.03;86263.62
drt1049;5980.06;5080.97;899.09;5627.29
drt1031;58415.01;25675.91;32739.1;44997.21
drt1030;24217.9;20045.54;4172.36;31353.68
drt1033;49856.87;46611.65;3245.22;80008.14
drt1032;0;0;0;0
drt1035;70701.28;34332.26;36369.03;34332.26
drt1034;53449.11;24828.19;28620.91;32390.58
drt1037;63213.04;61584.87;1628.16;106406.73
drt1036;29490.4;25997.5;3492.9;42682.8
drt1039;79070.58;58974.9;20095.68;81342.66
drt1038;113906.57;86575.05;27331.52;121762.73
drt1020;53538.7;18554.18;34984.52;21143.6
drt1022;80282.71;20590.9;59691.8;20590.9
drt1021;64204.81;26591.37;37613.44;45938.19
drt1024;44426.46;40062.35;4364.11;71851.85
drt1023;151824.39;139257.8;12566.6;279132.53
drt1026;20489.44;12102.85;8386.59;13976.44
drt1025;85102.81;48687.94;36414.87;64614.57
drt1028;75965.53;61772.91;14192.62;82108.91
drt1027;106230.59;33396.9;72833.7;41431.21
drt1029;55611.41;46327.81;9283.6;78316.84
drt810;66714.38;17666.67;49047.71;17666.67
drt811;0;0;0;0
drt812;50651.77;28352.28;22299.49;46845.52
drt813;0;0;0;0
drt1011;20123.4;18099.38;2024.02;34994.54
drt814;0;0;0;0
drt1010;37813.7;31996.34;5817.37;49777.37
drt815;0;0;0;0
