"","ind_tripID","StationDist","PC1","Area"
"26098","81022011271-5",182.831860768691,5.16509359178154,""
"26099","51062025361-3",182.831860768691,5.16509359178154,"Kanagawa"
"26100","31111041921-2",182.831860768691,5.16509359178154,"Tokyo"
"26101","42124004154-2",182.831860768691,5.16509359178154,"Kanagawa"
"26102","51095082193-2",182.831860768691,5.16509359178154,"Kanagawa"
"26103","31046039321-2",182.831860768691,5.16509359178154,"Tokyo"
"26104","61355035321-2",182.831860768691,5.16509359178154,"Tokyo"
"26105","22071061021-3",182.831860768691,5.16509359178154,""
"26106","31063031421-2",182.831860768691,5.16509359178154,"Tokyo"
"26107","42072026471-3",182.831860768691,5.16509359178154,"Kanagawa"
"26108","51014050333-2",182.831860768691,5.16509359178154,"Kanagawa"
"26109","31204083101-4",182.831860768691,5.16509359178154,""
"26110","12283007851-2",182.831860768691,5.16509359178154,"Tokyo"
"26111","32083010461-3",182.831860768691,5.16509359178154,""
"26112","31214014331-3",182.831860768691,5.16509359178154,""
"26113","31123043661-5",182.831860768691,5.16509359178154,"Tokyo"
"26114","31204072303-2",182.831860768691,5.16509359178154,"Tokyo"
"26115","42054054191-2",182.831860768691,5.16509359178154,"Kanagawa"
"26116","42034020133-2",182.831860768691,5.16509359178154,"Kanagawa"
"26117","51043026101-3",182.831860768691,5.16509359178154,"Kanagawa"
"26118","31171001331-2",182.831860768691,5.16509359178154,"Tokyo"
"26119","61354037602-2",182.831860768691,5.16509359178154,"Kanagawa"
"26120","32013093781-3",182.831860768691,5.16509359178154,"Kanagawa"
"26121","61355045902-2",182.831860768691,5.16509359178154,"Kanagawa"
"26122","12213022181-2",182.831860768691,5.16509359178154,""
"26123","61345036603-3",182.831860768691,5.16509359178154,"Kanagawa"
"26124","31093065751-2",182.831860768691,5.16509359178154,"Tokyo"
"26125","12452014951-2",182.831860768691,5.16509359178154,""
"26126","31214073512-2",182.831860768691,5.16509359178154,""
"26127","61337067323-2",182.831860768691,5.16509359178154,"Kanagawa"
"26128","31112070651-4",182.831860768691,5.16509359178154,"Tokyo"
"26129","32043036134-2",182.831860768691,5.16509359178154,""
"26130","31123096201-1",182.831860768691,5.16509359178154,"Tokyo"
"26131","31105012422-3",182.831860768691,5.16509359178154,"Tokyo"
"26132","31123028081-1",182.831860768691,5.16509359178154,"Tokyo"
"26133","31123087721-4",182.831860768691,5.16509359178154,"Tokyo"
"26134","22257015211-4",182.831860768691,5.16509359178154,"Tokyo"
"26135","12036002831-2",182.831860768691,5.16509359178154,""
"26136","12036009451-2",182.831860768691,5.16509359178154,""
"26137","31035024271-3",182.831860768691,5.16509359178154,"Tokyo"
"26138","02174007061-3",182.831860768691,5.16509359178154,""
"26139","31143013091-2",182.831860768691,5.16509359178154,"Tokyo"
"26140","31192070701-3",182.831860768691,5.16509359178154,"Tokyo"
"26141","31124084851-2",182.831860768691,5.16509359178154,"Tokyo"
"26142","31077038971-2",182.831860768691,5.16509359178154,"Tokyo"
"26143","31105014431-2",182.831860768691,5.16509359178154,"Tokyo"
"26144","51105055041-2",182.831860768691,5.16509359178154,"Kanagawa"
"26145","61363044001-2",182.831860768691,5.16509359178154,"Kanagawa"
"26146","31123043661-2",182.831860768691,5.16509359178154,"Tokyo"
"26147","31192019262-2",182.831860768691,5.16509359178154,""
"26148","31157100941-2",182.831860768691,5.16509359178154,"Tokyo"
"26149","61334063493-2",182.831860768691,5.16509359178154,"Kanagawa"
"26150","61341008402-3",182.831860768691,5.16509359178154,"Tokyo"
"26151","31193076061-2",182.831860768691,5.16509359178154,""
"26152","31204083101-3",182.831860768691,5.16509359178154,"Tokyo"
"26153","31193076993-2",182.831860768691,5.16509359178154,""
"26154","31157192251-4",182.831860768691,5.16509359178154,"Tokyo"
"26155","31092048872-2",182.831860768691,5.16509359178154,"Tokyo"
"26156","22363009343-2",182.831860768691,5.16509359178154,""
"26157","51097051421-2",182.831860768691,5.16509359178154,"Kanagawa"
"26158","31143018031-2",182.831860768691,5.16509359178154,"Tokyo"
"26159","32094044033-2",182.831860768691,5.16509359178154,"Kanagawa"
"26160","31131029501-1",182.831860768691,5.16509359178154,"Tokyo"
"26161","31046003631-2",182.831860768691,5.16509359178154,"Tokyo"
"26162","51047044652-3",182.831860768691,5.16509359178154,"Kanagawa"
"26163","31131029823-3",182.831860768691,5.16509359178154,"Tokyo"
"26164","22212008803-2",182.831860768691,5.16509359178154,""
"26165","31157141261-2",182.831860768691,5.16509359178154,"Tokyo"
"26166","31106031431-2",182.831860768691,5.16509359178154,"Tokyo"
"26167","31081052801-3",182.831860768691,5.16509359178154,"Tokyo"
"26168","31123045601-2",182.831860768691,5.16509359178154,"Tokyo"
"26169","71033022903-3",182.831860768691,5.16509359178154,""
"26170","31124069031-2",182.831860768691,5.16509359178154,"Tokyo"
"26171","31035024042-1",182.831860768691,5.16509359178154,"Tokyo"
"26172","31157208011-2",182.831860768691,5.16509359178154,""
"26173","51184026812-4",182.831860768691,5.16509359178154,"Kanagawa"
"26174","22212023481-3",182.831860768691,5.16509359178154,"Tokyo"
"26175","51097051191-3",182.831860768691,5.16509359178154,"Kanagawa"
"26176","51172037871-2",182.831860768691,5.16509359178154,"Kanagawa"
"26177","32061009733-2",182.831860768691,5.16509359178154,""
"26178","42063028373-2",182.831860768691,5.16509359178154,"Tokyo"
"26179","31223062172-2",182.831860768691,5.16509359178154,""
"26180","22272005851-4",182.831860768691,5.16509359178154,""
"26181","61348055801-2",182.831860768691,5.16509359178154,"Kanagawa"
"26182","32131015941-2",182.831860768691,5.16509359178154,""
"26183","51011038151-3",182.831860768691,5.16509359178154,"Tokyo"
"26184","61362006271-2",182.831860768691,5.16509359178154,"Tokyo"
"26185","31112003413-2",182.831860768691,5.16509359178154,"Tokyo"
"26186","51044035731-2",182.831860768691,5.16509359178154,"Kanagawa"
"26187","32293041372-2",182.831860768691,5.16509359178154,""
"26188","61362007773-2",182.831860768691,5.16509359178154,"Kanagawa"
"26189","31131029824-3",182.831860768691,5.16509359178154,"Tokyo"
"26190","31132013172-3",182.831860768691,5.16509359178154,"Tokyo"
"26191","22202008681-2",182.831860768691,5.16509359178154,"Tokyo"
"26192","31154029691-2",182.831860768691,5.16509359178154,"Tokyo"
"26193","61344053162-3",182.831860768691,5.16509359178154,"Tokyo"
"26194","31154019511-3",182.831860768691,5.16509359178154,"Tokyo"
"26195","61362030891-2",182.831860768691,5.16509359178154,"Kanagawa"
"26196","12382005221-2",182.831860768691,5.16509359178154,"Tokyo"
"26197","12294011081-4",182.831860768691,5.16509359178154,""
"26198","31037038043-3",182.831860768691,5.16509359178154,"Tokyo"
"26199","31123113021-2",182.831860768691,5.16509359178154,"Tokyo"
"26200","12011023051-2",182.831860768691,5.16509359178154,""
"26201","31172032701-3",182.831860768691,5.16509359178154,"Tokyo"
"26202","31092034532-2",182.831860768691,5.16509359178154,"Tokyo"
"26203","61354038701-2",182.831860768691,5.16509359178154,"Kanagawa"
"26204","31035024131-1",182.831860768691,5.16509359178154,"Tokyo"
"26205","42132025641-4",182.831860768691,5.16509359178154,"Kanagawa"
"26206","32042002691-2",182.831860768691,5.16509359178154,""
"26207","31132013173-1",182.831860768691,5.16509359178154,"Tokyo"
"26208","31131004341-4",182.831860768691,5.16509359178154,"Tokyo"
"26209","61352006631-2",182.831860768691,5.16509359178154,"Kanagawa"
"26210","32097063971-2",182.831860768691,5.16509359178154,"Kanagawa"
"26211","31233096691-2",182.831860768691,5.16509359178154,""
"26212","31163000191-4",182.831860768691,5.16509359178154,"Tokyo"
"26213","51094065841-3",182.831860768691,5.16509359178154,"Kanagawa"
"26214","32043038154-2",182.831860768691,5.16509359178154,""
"26215","31117095021-2",182.831860768691,5.16509359178154,"Tokyo"
"26216","32013095953-4",182.831860768691,5.16509359178154,""
"26217","31106022431-3",182.831860768691,5.16509359178154,"Tokyo"
"26218","32113038753-3",182.831860768691,5.16509359178154,""
"26219","22033075241-4",182.831860768691,5.16509359178154,""
"26220","32113027381-5",182.831860768691,5.16509359178154,""
"26221","22124002793-4",182.831860768691,5.16509359178154,""
"26222","31062009132-2",182.831860768691,5.16509359178154,"Tokyo"
"26223","31131019281-2",182.831860768691,5.16509359178154,"Tokyo"
"26224","31184006871-2",182.831860768691,5.16509359178154,"Tokyo"
"26225","31127130081-2",182.831860768691,5.16509359178154,"Tokyo"
"26226","31106027181-2",182.831860768691,5.16509359178154,"Tokyo"
"26227","51092040942-2",182.831860768691,5.16509359178154,"Tokyo"
"26228","12392011531-2",182.831860768691,5.16509359178154,""
"26229","31233091882-2",182.831860768691,5.16509359178154,""
"26230","31143038512-4",182.831860768691,5.16509359178154,"Tokyo"
"26231","31123049361-2",182.831860768691,5.16509359178154,"Tokyo"
"26232","22044003561-3",182.831860768691,5.16509359178154,"Tokyo"
"26233","51172002641-3",182.831860768691,5.16509359178154,"Kanagawa"
"26234","51171004771-2",182.831860768691,5.16509359178154,"Kanagawa"
"26235","31047058851-2",182.831860768691,5.16509359178154,"Tokyo"
"26236","61364035471-3",182.831860768691,5.16509359178154,"Kanagawa"
"26237","31204002301-3",182.831860768691,5.16509359178154,""
"26238","31157101731-2",182.831860768691,5.16509359178154,"Tokyo"
"26239","32222012011-2",182.831860768691,5.16509359178154,""
"26240","31035024132-1",182.831860768691,5.16509359178154,"Tokyo"
"26241","12036047353-4",182.831860768691,5.16509359178154,"Tokyo"
"26242","32043038341-3",182.831860768691,5.16509359178154,"Tokyo"
"26243","22201009236-2",182.831860768691,5.16509359178154,""
"26244","32094022131-2",182.831860768691,5.16509359178154,"Kanagawa"
"26245","22207026991-2",182.831860768691,5.16509359178154,"Tokyo"
"26246","31222030161-5",182.831860768691,5.16509359178154,"Tokyo"
"26247","42045011001-2",182.831860768691,5.16509359178154,"Kanagawa"
"26248","31157125711-3",182.831860768691,5.16509359178154,"Tokyo"
"26249","31123056961-2",182.831860768691,5.16509359178154,"Tokyo"
"26250","31112059412-2",182.831860768691,5.16509359178154,"Tokyo"
"26251","31123005681-2",182.831860768691,5.16509359178154,"Tokyo"
"26252","31143023172-2",182.831860768691,5.16509359178154,"Tokyo"
"26253","31024010871-3",182.831860768691,5.16509359178154,"Tokyo"
"26254","51132001061-3",182.831860768691,5.16509359178154,"Kanagawa"
"26255","51103045941-2",182.831860768691,5.16509359178154,"Tokyo"
"26256","31023012161-2",182.831860768691,5.16509359178154,"Tokyo"
"26257","31207103701-4",182.831860768691,5.16509359178154,"Tokyo"
"26258","31193104292-2",182.831860768691,5.16509359178154,"Tokyo"
"26259","31157262801-2",182.831860768691,5.16509359178154,"Tokyo"
"26260","61374035651-8",182.831860768691,5.16509359178154,"Kanagawa"
"26261","31131029821-1",182.831860768691,5.16509359178154,"Tokyo"
"26262","12316000133-2",182.831860768691,5.16509359178154,""
"26263","31132029671-2",182.831860768691,5.16509359178154,"Tokyo"
"26264","51023047371-2",182.831860768691,5.16509359178154,"Kanagawa"
"26265","31132017751-2",182.831860768691,5.16509359178154,"Tokyo"
"26266","31157262741-2",182.831860768691,5.16509359178154,"Tokyo"
"26267","31123035661-2",182.831860768691,5.16509359178154,"Tokyo"
"26268","32107021271-2",182.831860768691,5.16509359178154,""
"26269","31155061881-2",182.831860768691,5.16509359178154,"Tokyo"
"26270","31131000381-4",182.831860768691,5.16509359178154,"Tokyo"
"26271","81073031562-2",182.831860768691,5.16509359178154,""
"26272","31132013291-1",182.831860768691,5.16509359178154,"Tokyo"
"26273","31155025781-2",182.831860768691,5.16509359178154,"Tokyo"
"26274","61332037051-3",182.831860768691,5.16509359178154,"Tokyo"
"26275","31132013174-3",182.831860768691,5.16509359178154,"Tokyo"
"26276","51013067861-3",182.831860768691,5.16509359178154,"Tokyo"
"26277","51172025852-2",182.831860768691,5.16509359178154,"Tokyo"
"26278","31124069651-2",182.831860768691,5.16509359178154,"Tokyo"
"26279","31123082741-2",182.831860768691,5.16509359178154,"Tokyo"
"26280","22247015583-2",182.831860768691,5.16509359178154,""
"26281","31132013151-5",182.831860768691,5.16509359178154,"Tokyo"
"26282","51093074511-2",182.831860768691,5.16509359178154,"Tokyo"
"26283","42048026664-2",182.831860768691,5.16509359178154,"Kanagawa"
"26284","31222036022-5",182.831860768691,5.16509359178154,"Tokyo"
"26285","31157140633-2",182.831860768691,5.16509359178154,"Tokyo"
"26286","61362006801-3",182.831860768691,5.16509359178154,"Kanagawa"
"26287","51175041512-2",182.831860768691,5.16509359178154,"Kanagawa"
"26288","31157153671-2",182.831860768691,5.16509359178154,"Tokyo"
"26289","32094006951-2",182.831860768691,5.16509359178154,"Tokyo"
"26290","32094040012-2",182.831860768691,5.16509359178154,"Kanagawa"
"26291","51054048821-2",182.831860768691,5.16509359178154,"Kanagawa"
"26292","22043065571-2",182.831860768691,5.16509359178154,""
"26293","31157155921-2",182.831860768691,5.16509359178154,"Tokyo"
"26294","31035024632-3",182.831860768691,5.16509359178154,"Tokyo"
"26295","61347062401-2",182.831860768691,5.16509359178154,"Kanagawa"
"26296","22072009031-2",182.831860768691,5.16509359178154,""
"26297","22072057354-2",182.831860768691,5.16509359178154,""
"26298","51092025011-2",182.831860768691,5.16509359178154,"Tokyo"
"26299","31124094191-2",182.831860768691,5.16509359178154,"Tokyo"
"26300","31157083021-2",182.831860768691,5.16509359178154,"Tokyo"
"26301","31124003431-3",182.831860768691,5.16509359178154,"Tokyo"
"26302","31163015031-8",182.831860768691,5.16509359178154,"Tokyo"
"26303","22124002793-2",182.831860768691,5.16509359178154,"Tokyo"
"26304","51052016393-2",182.831860768691,5.16509359178154,"Kanagawa"
"26305","12123008662-2",182.831860768691,5.16509359178154,""
"26306","22032071332-2",182.831860768691,5.16509359178154,""
"26307","32093036262-2",182.831860768691,5.16509359178154,"Kanagawa"
"26308","31157155753-2",182.831860768691,5.16509359178154,"Tokyo"
"26309","51105059281-2",182.831860768691,5.16509359178154,"Kanagawa"
"26310","31132013552-1",182.831860768691,5.16509359178154,"Tokyo"
"26311","51034023711-2",182.831860768691,5.16509359178154,"Kanagawa"
"26312","12227023583-2",182.831860768691,5.16509359178154,""
"26313","51082025651-2",182.831860768691,5.16509359178154,"Kanagawa"
"26314","31131004341-5",182.831860768691,5.16509359178154,"Tokyo"
"26315","61343047041-2",182.831860768691,5.16509359178154,"Tokyo"
"26316","61333057173-2",182.831860768691,5.16509359178154,"Kanagawa"
"26317","22207026991-3",182.831860768691,5.16509359178154,""
"26318","31132013211-1",182.831860768691,5.16509359178154,"Tokyo"
"26319","31123079261-3",182.831860768691,5.16509359178154,"Tokyo"
"26320","61363036021-2",182.831860768691,5.16509359178154,"Kanagawa"
"26321","31111086424-2",182.831860768691,5.16509359178154,"Tokyo"
"26322","51093074511-5",182.831860768691,5.16509359178154,"Kanagawa"
"26323","31147069052-2",182.831860768691,5.16509359178154,"Tokyo"
"26324","31157235391-2",182.831860768691,5.16509359178154,"Tokyo"
"26325","31154024791-2",182.831860768691,5.16509359178154,"Tokyo"
"26326","22072049191-2",182.831860768691,5.16509359178154,""
"26327","31035010671-2",182.831860768691,5.16509359178154,"Tokyo"
"26328","31035020421-2",182.831860768691,5.16509359178154,"Tokyo"
"26329","31154009571-2",182.831860768691,5.16509359178154,"Tokyo"
"26330","31204016621-2",182.831860768691,5.16509359178154,""
"26331","31205032132-2",182.831860768691,5.16509359178154,""
"26332","13433000012-2",182.831860768691,5.16509359178154,""
"26333","22124015713-2",182.831860768691,5.16509359178154,""
"26334","31154013072-2",182.831860768691,5.16509359178154,"Tokyo"
"26335","32094008732-2",182.831860768691,5.16509359178154,"Kanagawa"
"26336","31157207331-2",182.831860768691,5.16509359178154,"Tokyo"
"26337","51105037973-2",182.831860768691,5.16509359178154,"Kanagawa"
"26338","31112006532-2",182.831860768691,5.16509359178154,"Tokyo"
"26339","31164000902-2",182.831860768691,5.16509359178154,"Tokyo"
"26340","22272005851-2",182.831860768691,5.16509359178154,"Tokyo"
"26341","32292003381-2",182.831860768691,5.16509359178154,""
"26342","12354013391-2",182.831860768691,5.16509359178154,""
"26343","31131006441-2",182.831860768691,5.16509359178154,"Tokyo"
"26344","31082005513-2",182.831860768691,5.16509359178154,"Tokyo"
"26345","12086044521-2",182.831860768691,5.16509359178154,"Tokyo"
"26346","51055037214-2",182.831860768691,5.16509359178154,"Kanagawa"
"26347","31105018382-2",182.831860768691,5.16509359178154,"Tokyo"
"26348","31223062402-2",182.831860768691,5.16509359178154,""
"26349","51095057841-2",182.831860768691,5.16509359178154,"Kanagawa"
"26350","31155010523-2",182.831860768691,5.16509359178154,"Tokyo"
"26351","61324025931-2",182.831860768691,5.16509359178154,"Kanagawa"
"26352","12194004465-2",182.831860768691,5.16509359178154,""
"26353","31106031181-2",182.831860768691,5.16509359178154,"Tokyo"
"26354","31131029824-1",182.831860768691,5.16509359178154,"Tokyo"
"26355","22224015591-3",182.831860768691,5.16509359178154,"Tokyo"
"26356","31123061742-4",182.831860768691,5.16509359178154,"Tokyo"
"26357","12248023041-3",182.831860768691,5.16509359178154,""
"26358","12038106734-2",182.831860768691,5.16509359178154,""
"26359","31127120682-2",182.831860768691,5.16509359178154,"Tokyo"
"26360","81094022361-3",182.831860768691,5.16509359178154,"Tokyo"
"26361","02205001333-2",182.831860768691,5.16509359178154,"Tokyo"
"26362","31123081621-2",182.831860768691,5.16509359178154,"Tokyo"
"26363","31092050531-2",182.831860768691,5.16509359178154,"Tokyo"
"26364","31144026063-3",182.831860768691,5.16509359178154,"Tokyo"
"26365","02047021621-2",182.831860768691,5.16509359178154,""
"26366","22033086823-2",182.831860768691,5.16509359178154,""
"26367","22124021574-2",182.831860768691,5.16509359178154,""
"26368","12393019952-2",182.831860768691,5.16509359178154,""
"26369","31154040191-2",182.831860768691,5.16509359178154,"Tokyo"
"26370","12227001562-2",182.831860768691,5.16509359178154,""
"26371","12258020511-2",182.831860768691,5.16509359178154,""
"26372","31157085371-2",182.831860768691,5.16509359178154,"Tokyo"
"26373","51013058043-2",182.831860768691,5.16509359178154,"Kanagawa"
"26374","42045022421-2",182.831860768691,5.16509359178154,"Tokyo"
"26375","42132003802-2",182.831860768691,5.16509359178154,"Kanagawa"
"26376","31131032301-2",182.831860768691,5.16509359178154,"Tokyo"
"26377","31207104102-2",182.831860768691,5.16509359178154,"Tokyo"
"26378","31157257721-2",182.831860768691,5.16509359178154,"Tokyo"
"26379","42164010733-2",182.831860768691,5.16509359178154,"Kanagawa"
"26380","31137038692-3",182.831860768691,5.16509359178154,"Tokyo"
"26381","12403005881-2",182.831860768691,5.16509359178154,""
"26382","31132015831-2",182.831860768691,5.16509359178154,"Tokyo"
"26383","12036078561-2",182.831860768691,5.16509359178154,""
"26384","31092039491-2",182.831860768691,5.16509359178154,"Tokyo"
"26385","31163015031-2",182.831860768691,5.16509359178154,"Tokyo"
"26386","31073040532-2",182.831860768691,5.16509359178154,"Tokyo"
"26387","91516001831-2",182.831860768691,5.16509359178154,"Kanagawa"
"26388","31155039261-2",182.831860768691,5.16509359178154,"Tokyo"
"26389","31093072254-2",182.831860768691,5.16509359178154,"Tokyo"
"26390","81072000201-2",182.831860768691,5.16509359178154,""
"26391","32061031671-2",182.831860768691,5.16509359178154,""
"26392","61341008402-5",182.831860768691,5.16509359178154,"Kanagawa"
"26393","32084027512-2",182.831860768691,5.16509359178154,"Tokyo"
"26394","12227021411-2",182.831860768691,5.16509359178154,""
"26395","61342004281-2",182.831860768691,5.16509359178154,"Kanagawa"
"26396","61353039111-2",182.831860768691,5.16509359178154,"Kanagawa"
"26397","51173047721-2",182.831860768691,5.16509359178154,"Kanagawa"
"26398","31157123441-4",182.831860768691,5.16509359178154,"Tokyo"
"26399","12283007851-4",182.831860768691,5.16509359178154,""
"26400","12307022431-4",182.831860768691,5.16509359178154,"Tokyo"
"26401","31157192251-3",182.831860768691,5.16509359178154,"Tokyo"
"26402","31157251351-2",182.831860768691,5.16509359178154,"Tokyo"
"26403","91515001713-2",182.831860768691,5.16509359178154,"Kanagawa"
"26404","22044003561-5",182.831860768691,5.16509359178154,"Tokyo"
"26405","31056022961-2",182.831860768691,5.16509359178154,"Tokyo"
"26406","31063034961-2",182.831860768691,5.16509359178154,"Tokyo"
"26407","31124069032-2",182.831860768691,5.16509359178154,"Tokyo"
"26408","31164042801-2",182.831860768691,5.16509359178154,"Tokyo"
"26409","14644000962-2",182.831860768691,5.16509359178154,""
"26410","31131005401-4",182.831860768691,5.16509359178154,"Tokyo"
"26411","12243018571-2",182.831860768691,5.16509359178154,"Tokyo"
"26412","31213063583-2",182.831860768691,5.16509359178154,""
"26413","31035024341-1",302.473877534025,3.50088852664931,"Tokyo"
"26414","31124029332-4",302.473877534025,3.50088852664931,"Tokyo"
"26415","32292007741-4",302.473877534025,3.50088852664931,""
"26416","31124029331-4",302.473877534025,3.50088852664931,"Tokyo"
"26417","31124041951-3",302.473877534025,3.50088852664931,"Tokyo"
"26418","32043037111-1",1538.86648445694,0.925746881551203,"Tokyo"
"26419","31127134351-1",1538.86648445694,0.925746881551203,"Tokyo"
"26420","32043037173-1",1538.86648445694,0.925746881551203,"Tokyo"
"26421","32043037021-1",1538.86648445694,0.925746881551203,"Tokyo"
"26422","32042024851-1",1538.86648445694,0.925746881551203,"Tokyo"
"26423","32042024971-1",1538.86648445694,0.925746881551203,"Tokyo"
"26424","32043037201-1",1538.86648445694,0.925746881551203,""
"26425","32042025613-1",1538.86648445694,0.925746881551203,""
"26426","32043037171-1",1538.86648445694,0.925746881551203,"Tokyo"
"26427","32042024972-1",1538.86648445694,0.925746881551203,""
"26428","12252000931-2",1538.86648445694,0.925746881551203,""
"26429","32043037391-1",1538.86648445694,0.925746881551203,"Kanagawa"
"26430","32043037204-1",1538.86648445694,0.925746881551203,""
"26431","32042025092-1",1538.86648445694,0.925746881551203,"Tokyo"
"26432","32043037121-1",1538.86648445694,0.925746881551203,"Tokyo"
"26433","32042025614-1",1538.86648445694,0.925746881551203,""
"26434","32083008882-3",1005.50984026243,1.3558193462612,"Tokyo"
"26435","31127117512-3",1005.50984026243,1.3558193462612,"Tokyo"
"26436","31123018043-1",1005.50984026243,1.3558193462612,"Tokyo"
"26437","32083035021-1",1005.50984026243,1.3558193462612,""
"26438","32043037111-2",1005.50984026243,1.3558193462612,""
"26439","32084020071-4",1005.50984026243,1.3558193462612,"Tokyo"
"26440","32083019601-4",1005.50984026243,1.3558193462612,"Tokyo"
"26441","31123018043-2",1005.50984026243,1.3558193462612,"Tokyo"
"26442","51034027191-4",1005.50984026243,1.3558193462612,"Kanagawa"
"26443","51034027191-2",1005.50984026243,1.3558193462612,"Tokyo"
"26444","32087036482-2",1005.50984026243,1.3558193462612,"Tokyo"
"26445","32083035222-3",1005.50984026243,1.3558193462612,"Tokyo"
"26446","32083034941-2",1005.50984026243,1.3558193462612,"Tokyo"
"26447","31127117511-1",1005.50984026243,1.3558193462612,"Tokyo"
"26448","32083035162-1",1005.50984026243,1.3558193462612,"Tokyo"
"26449","32084034411-1",1005.50984026243,1.3558193462612,"Tokyo"
"26450","32083008882-1",1005.50984026243,1.3558193462612,"Tokyo"
"26451","32042025031-1",1005.50984026243,1.3558193462612,""
"26452","32083034583-1",1005.50984026243,1.3558193462612,""
"26453","32084020392-1",1005.50984026243,1.3558193462612,"Tokyo"
"26454","31127117512-1",1005.50984026243,1.3558193462612,"Tokyo"
"26455","32083034761-3",1005.50984026243,1.3558193462612,"Tokyo"
"26456","31123018042-1",1005.50984026243,1.3558193462612,"Tokyo"
"26457","32084020493-4",1005.50984026243,1.3558193462612,"Tokyo"
"26458","32083035122-1",1005.50984026243,1.3558193462612,"Tokyo"
"26459","32083008881-1",1005.50984026243,1.3558193462612,"Tokyo"
"26460","32083020745-1",1005.50984026243,1.3558193462612,"Tokyo"
"26461","31127117515-1",1005.50984026243,1.3558193462612,"Tokyo"
"26462","31127117321-1",1005.50984026243,1.3558193462612,"Kanagawa"
"26463","32083020521-1",1005.50984026243,1.3558193462612,"Tokyo"
"26464","31123018062-1",1005.50984026243,1.3558193462612,"Tokyo"
"26465","32083020741-1",1005.50984026243,1.3558193462612,"Kanagawa"
"26466","32083002242-3",1005.50984026243,1.3558193462612,"Tokyo"
"26467","32084020551-2",1005.50984026243,1.3558193462612,"Tokyo"
"26468","31123017701-1",1005.50984026243,1.3558193462612,"Tokyo"
"26469","31123018063-1",1005.50984026243,1.3558193462612,"Kanagawa"
"26470","31127117514-3",1005.50984026243,1.3558193462612,"Tokyo"
"26471","32083020744-1",1005.50984026243,1.3558193462612,"Tokyo"
"26472","32084020492-14",1005.50984026243,1.3558193462612,"Tokyo"
"26473","32084020071-3",1005.50984026243,1.3558193462612,"Tokyo"
"26474","32083035161-1",1005.50984026243,1.3558193462612,"Tokyo"
"26475","32042025033-1",1005.50984026243,1.3558193462612,""
"26476","32042018092-6",1005.50984026243,1.3558193462612,""
"26477","32042025032-2",1005.50984026243,1.3558193462612,"Tokyo"
"26478","32083016903-2",1005.50984026243,1.3558193462612,""
"26479","32084006631-2",1005.50984026243,1.3558193462612,""
"26480","31123018061-1",1005.50984026243,1.3558193462612,"Tokyo"
"26481","12227023052-2",1005.50984026243,1.3558193462612,""
"26482","32084014372-2",1005.50984026243,1.3558193462612,""
"26483","32083027861-2",1005.50984026243,1.3558193462612,"Tokyo"
"26484","32083034581-1",1005.50984026243,1.3558193462612,"Tokyo"
"26485","32084034251-1",1005.50984026243,1.3558193462612,"Tokyo"
"26486","32083035223-1",1005.50984026243,1.3558193462612,"Tokyo"
"26487","32083002242-2",1005.50984026243,1.3558193462612,"Tokyo"
"26488","32084020391-1",1005.50984026243,1.3558193462612,"Tokyo"
"26489","32083034584-1",1005.50984026243,1.3558193462612,"Tokyo"
"26490","31123017961-1",1005.50984026243,1.3558193462612,"Tokyo"
"26491","32084034852-1",1005.50984026243,1.3558193462612,"Tokyo"
"26492","32083019601-2",1005.50984026243,1.3558193462612,"Kanagawa"
"26493","32083034941-1",1005.50984026243,1.3558193462612,"Tokyo"
"26494","31123017962-1",1005.50984026243,1.3558193462612,"Tokyo"
"26495","12163000442-1",1005.50984026243,1.3558193462612,"Tokyo"
"26496","32083034543-2",1005.50984026243,1.3558193462612,""
"26497","51034027191-3",1005.50984026243,1.3558193462612,"Tokyo"
"26498","31123018022-2",1005.50984026243,1.3558193462612,"Tokyo"
"26499","32083035121-3",1005.50984026243,1.3558193462612,"Tokyo"
"26500","32084035252-1",1005.50984026243,1.3558193462612,"Tokyo"
"26501","32084034311-1",1005.50984026243,1.3558193462612,"Tokyo"
"26502","31123018022-1",1005.50984026243,1.3558193462612,"Tokyo"
"26503","32042000711-3",1005.50984026243,1.3558193462612,"Tokyo"
"26504","32083020743-1",1005.50984026243,1.3558193462612,"Tokyo"
"26505","32083014081-2",1005.50984026243,1.3558193462612,""
"26506","31157235982-2",1005.50984026243,1.3558193462612,"Tokyo"
"26507","32083035121-1",1005.50984026243,1.3558193462612,"Tokyo"
"26508","31123018042-2",1005.50984026243,1.3558193462612,"Tokyo"
"26509","31157100451-1",1005.50984026243,1.3558193462612,"Tokyo"
"26510","31123018341-1",1005.50984026243,1.3558193462612,"Kanagawa"
"26511","32084035251-1",1005.50984026243,1.3558193462612,"Tokyo"
"26512","32042024912-5",1005.50984026243,1.3558193462612,"Tokyo"
"26513","32083020242-2",1005.50984026243,1.3558193462612,"Tokyo"
"26514","32024015011-2",1005.50984026243,1.3558193462612,""
"26515","31124018732-2",1005.50984026243,1.3558193462612,"Tokyo"
"26516","32043036971-1",1005.50984026243,1.3558193462612,"Tokyo"
"26517","32084009371-3",1005.50984026243,1.3558193462612,"Tokyo"
"26518","31124017991-2",1005.50984026243,1.3558193462612,"Tokyo"
"26519","61313040293-3",1005.50984026243,1.3558193462612,"Kanagawa"
